id,date,time,likes,comments
e/72e7c55ced30473c82294003f82e404d,2009-08-13,00:45:17,15,2
e/73191e2753b24a888f5fd6db61688bc6,2009-03-31,03:34:37,2,5
e/733b64d5c58b46139da5af0329c229fe,2009-09-03,19:49:59,3,30
e/7356547d76b94a6995f7199f599dab9d,2009-05-25,01:36:24,0,0
e/73c68721e149444eb5afa03714706c7c,2009-06-24,15:49:12,0,0
e/741db83fc3c84641b25db50db7906634,2009-11-24,12:28:22,0,0
e/7491fa58dd18457dafa820a5a73a0321,2009-09-23,17:04:52,2,0
e/749c79fc89164c0c83178abafcdb588c,2009-08-06,16:27:27,0,1
e/74db60c45cfe48b8b8b98f75c11b49cb,2009-04-15,16:16:58,4,4
e/74dd0761d73c4713a40476bd88a7f43d,2009-09-13,22:13:36,0,0
e/74f3c10fa6b645df9c162ec0ccb81d8d,2009-09-09,10:26:17,0,0
e/750203a2b4194a01aab862215221d7d2,2009-06-17,06:18:49,21,6
e/753c8759440e4801a6761d4831580173,2009-02-16,17:51:06,2,1
e/75663e2a8d5240c0a89710e3d6c89d5e,2009-02-19,02:44:23,0,6
e/757063e475b94e9aa4a71586c7d52625,2009-03-11,20:20:41,3,2
e/757b13da3114447ebb6f50c7e0ef6654,2009-01-01,15:33:07,0,2
e/759e80a2fd8042b0a9426255beaaab80,2009-04-07,13:59:45,3,1
e/759f1793781141118ccaa92704df4286,2009-07-01,18:01:55,0,0
e/75b99b7438a1405ba48f3d71d4830359,2009-11-02,14:36:13,5,2
e/75be3b0c887c4dc38e8e83cab1187b8e,2009-12-09,01:39:48,0,2
e/75dce6028ac84087887bec177cbb5882,2009-03-16,16:48:15,14,15
e/75e644a22d7e40468d52f30f0888d6c8,2009-11-06,16:24:06,0,0
e/75e90730ce6f48b68011b21993e35a12,2009-06-18,16:57:34,4,1
e/76078bf3dbd1472d99c45df636907a7d,2009-09-03,18:42:11,4,26
e/760d88c255cd4c7c9a43f28a57d00147,2009-10-01,14:50:56,2,0
e/7695de2ca36c45e6be03e195d6029565,2009-11-30,07:06:39,9,1
e/76ac02933a1742788b4fe32b3c531320,2009-03-31,20:35:39,0,0
e/76bb7f9cba044f0c99a4d2ff9f80fcca,2009-01-30,16:56:53,0,1
e/76d51d4f5772460ba23e59236343f5ed,2009-05-12,20:23:09,1,0
e/76e23ded2d52401fbc45ac101a4cc019,2009-07-17,05:03:46,4,6
e/77059c65bd774ecaa55d5f82f9a228c7,2009-02-14,19:40:39,0,2
e/770fa91b86a746569e1be04bd2961cf0,2009-02-07,16:39:57,5,3
e/77123fbcb7fd4b3d957464ea360dd0d2,2009-10-20,15:29:44,1,5
e/772d7b1318e04f25ade106a5cc2b5612,2009-06-23,19:53:49,3,0
e/7753d51ca6be432cbfd6f08a4228914a,2009-04-30,21:15:46,0,0
e/776f94be82854e909eada8e4e33cd5d0,2009-01-09,15:16:29,2,6
e/77769325607a41b9aa2c4be9b88cce5f,2009-07-03,11:30:55,1,2
e/777c0c9cfb784ba9acec746a94c43d78,2009-12-04,18:04:54,1,1
e/778369a68969424a9d58c4af45d49536,2009-10-01,14:43:35,0,0
e/77b8a26fc34840db9248a0367381a78d,2009-06-14,16:21:49,8,11
e/78570f2d15b645ac9977c5a3f7d930ed,2009-05-12,19:05:36,0,0
e/786a090679fc4b18b972bbefafe5292c,2009-07-19,03:49:25,0,0
e/78975e05621e400db745e034710f2e12,2009-09-26,04:15:37,9,8
e/78b4073a94ba46f3b8dacca86e79fcb0,2009-10-26,22:30:25,5,3
e/78c211d6e8b7459c8d0cc1465f3a95ef,2009-08-28,07:46:23,3,22
e/78e4590b986546aebbb9aaef58c3f7e3,2009-02-16,21:12:07,3,9
e/78fb32bd16794bfbaff7a225c820fa2a,2009-02-01,21:29:36,0,0
e/790f1c862c4f4b7192b25dbebd0cf54a,2009-12-14,03:27:41,1,1
e/7913c1ffcd5e4136bbe8a1ffe49dcb38,2009-07-12,03:12:00,1,6
e/7953f151b1f14d4a969a890dd76d5724,2009-04-29,15:44:25,1,3
e/795c789ff7b04c259805fad4728ebb98,2009-06-24,20:39:40,3,1
e/7992c9a51d70471d9f1d9e12a4929c42,2009-07-15,08:51:06,2,0
e/799b4c01637e49ae921262e27fc665fe,2009-04-20,21:01:32,4,1
e/79d0164286894565b8cfe55e8482bc9c,2009-02-01,04:19:49,0,0
e/7a00b81fc8d4473eba43bad0030ffd2a,2009-04-13,18:46:40,6,1
e/7a0687c1b8dd48109fe153f9a7616b06,2009-02-04,07:19:00,2,2
e/7a07f3dd79ae4bcb929def70b1075b4e,2009-11-12,00:54:20,0,1
e/7a0e031e82ae464683c4dbe11fd01a0b,2009-07-15,20:30:17,2,0
e/7a137127509145699b0d9b6ff2e1f69e,2009-02-21,22:49:02,3,8
e/7a27c85679fa4029ab4fe48f56517671,2009-12-11,20:42:08,0,0
e/7a4f2c97fefe4b66a1a79dd9d7ab3a79,2009-11-24,13:09:11,0,0
e/7a5f8aeb4382464794d6d12e5a6ca809,2009-06-06,11:37:01,0,1
e/7a66b038f19541468d57c7b72837fd5e,2009-08-27,21:29:39,9,2
e/7a7787548b7d4d96a76524ee1403fb49,2009-10-06,11:00:58,3,0
e/7a86a5971c6e4ab68a79d77001604a2c,2009-10-15,11:30:04,0,1
e/7af97e58a4c74dac85362d383002bce5,2009-09-12,22:53:18,5,1
e/7b9d1eac8aae485fa9e1c761697dcb9b,2009-05-13,02:11:04,11,1
e/7bafa524c6504b80aa8cee6ae82ee601,2009-10-08,22:14:04,3,0
e/7bb380301d014bbf85cb851a1d3d3424,2009-12-15,15:43:26,1,1
e/7bc1ca06a74549ab8b40fb6463c42a9a,2009-11-04,12:09:27,0,1
e/7bd1e9d232304c09b8ff29d97d161369,2009-07-19,14:01:38,0,0
e/7bd92db2c25f452d878947f806393459,2009-04-10,08:05:38,4,5
e/7bdc857872ce46a7b78c1baacdf03fb7,2009-04-27,04:43:06,16,4
e/7c037fe6e84d4538b912fec58de35912,2009-04-02,02:17:13,6,16
e/7c224773a4f6415e83629d89399d59cd,2009-04-16,16:11:50,6,1
e/7c263c97ffce456fa189742ca3f16722,2009-05-06,04:40:38,3,6
e/7c3ecd28d87f41ca91ea8c0edd1af50b,2009-07-30,06:34:06,1,2
e/7c48a35587e4437487d88d5faf0f0596,2009-05-01,16:44:39,1,1
e/7c5851f7d6614ba8a505fd6968950905,2009-08-12,21:43:54,3,5
e/7c69c3f0a82342958d956361f0da6b89,2009-02-27,21:37:53,2,0
e/7c83e550acea4319987e4aa39869629d,2009-06-17,04:19:16,2,1
e/7c9b00bd61a54435aa6086175afa2eda,2009-03-29,05:52:38,5,1
e/7ca701333b4047e9b4ba4f229a8282d7,2009-04-28,10:29:31,0,14
e/7cba1311d66549568d03e9934d079637,2009-11-11,16:25:31,1,1
e/7cd1daed8fd446a391e88cf6a05b580f,2009-09-02,15:01:10,0,0
e/7d3aa63996284df7b4b5135c8841c834,2009-05-04,00:00:03,5,2
e/7d415c2f137045bdab7dd7fcc9293158,2009-12-07,17:10:37,0,0
e/7d5e5252747e4af493eeaf4069f6bdb6,2009-01-29,09:51:07,6,6
e/7d72b3f886b74bc58b866970d6d1eb8a,2009-11-16,16:02:39,1,0
e/7d77502b94fd468d91ce24ad588286e7,2009-01-23,06:00:26,3,1
e/7d8609ef7e294029b7232cf26432ddcc,2009-09-18,02:17:38,1,0
e/7d8673e197f84ca3a26d9ce09c4272c2,2009-01-31,17:08:31,7,4
e/7d955b28bebf462d80683a7aa2eb0da6,2009-10-25,19:59:55,8,6
e/7dacaf002d4942b1a30d6abc60133fc1,2009-03-08,23:22:31,0,1
e/7e09fdc9e23a45da8ad0a4ac810298b4,2009-05-30,21:22:26,0,0
e/7e3c0e19ee824b71920d52fab0a19321,2009-02-06,20:27:29,11,16
e/7e42ea62fc6549b5b8cae80523fdca9a,2009-08-07,04:22:46,3,6
e/7e6eb6bf700945c294a2dc5a4557c8ee,2009-02-11,21:38:09,4,4
e/7ea0383ea88746d9bb8e743155aa0870,2009-09-08,12:47:03,2,0
e/7ec9cfadd13c458a8d9e9c838b721c00,2009-05-09,18:41:29,1,1
e/7ed02f1d24754111b711d8f5cf434412,2009-03-08,11:00:07,2,2
e/7ed4cec7b8d34d54abeaa837d739d16f,2009-02-22,07:01:02,5,17
e/7f15ec47ac934906b9a7b20e907ec4cd,2009-04-29,11:16:21,0,0
e/7f3ced5150d74ef3ba13e2211072e706,2009-02-15,17:47:20,1,1
e/7f5e32a72bfc4f029d0051962915c6ef,2009-03-13,00:52:41,0,1
e/7f61726555b44daf9ef9a1b2ab7c26b0,2009-08-30,23:59:43,1,0
e/7faf3e8a6db44fbfba69a3a15f97bffa,2009-06-17,14:11:07,1,7
e/7fb02f656c9046b385c56b07ade798a3,2009-04-01,06:53:38,5,5
e/7fda3038e49e413c9fd2445fb5c9dac1,2009-09-22,19:42:36,6,7
e/7fe2b5a595b34f97be63d18d78623bf2,2009-12-10,23:29:36,19,21
e/7ff91e75e55e4d36bdf6331cc8589acc,2009-03-26,14:30:35,15,2
e/8000e6a30eee48139a698851de1911a1,2009-04-12,23:16:11,1,2
e/800387e6f0ee46699c280dfe74057ee1,2009-11-28,13:26:03,0,0
e/8026a6ab19614b77a2972f7bd3824643,2009-06-05,20:03:18,0,0
e/8027266958b74915913aca40e9867a03,2009-08-23,12:33:28,10,5
e/803ec733c8ec483d906e938152e682ff,2009-05-19,11:25:03,4,1
e/804c089f16924582a57090ecdecb0157,2009-08-04,14:39:21,0,0
e/807e920a063140af82db54a3ac41f839,2009-08-22,12:34:30,0,0
e/808271992ea749849536a1428e55ea68,2009-07-16,15:14:05,7,6
e/80ba45f7ad444f1aab6bf030654ce1f5,2009-09-18,01:19:53,0,0
e/80cfd91508db4fd1a3d1b7f854309889,2009-01-30,22:32:37,0,0
e/80e3edcfc10c43a4ba74f7df146a092c,2009-07-02,19:41:37,3,1
e/80e639f356c5447eaff42f59157cbd47,2009-05-06,04:42:11,0,3
e/80ee8df84d6b48808b670c8ee6c57371,2009-08-31,18:36:27,0,1
e/811b61c282db4ee9b9b705a30e505e89,2009-02-05,22:42:13,0,1
e/8120a23a13414ac3b1de6139b99751af,2009-04-15,14:17:37,0,0
e/81333ebdca5a4400b5163d64d63cff9b,2009-08-09,03:17:41,6,2
e/813658cfc851446fadf7b11550fc15ac,2009-11-20,12:08:16,27,65
e/8166d16843204b7a86a43a15a714afe9,2009-06-01,11:21:13,0,0
e/8175506235824c54ba9cd53625e0c5da,2009-05-31,11:33:20,8,0
e/81a3a9e876e249aa94c0cb5964ad13fe,2009-12-13,10:05:11,2,0
e/81dae87a7b044674929655d5ce4bcc4a,2009-08-25,04:23:54,4,1
e/820fcdda87c14eb79699cbae383faf5e,2009-09-03,16:58:49,2,2
e/821a5911cdd64168b21393b33f2a195d,2009-06-03,10:01:02,2,0
e/8243a31fa4984d47bd8e669ad71d6a82,2009-10-21,08:28:42,4,1
e/8243c71c3ec44bc28085166f3f3b164e,2009-05-08,21:58:13,0,0
e/8295822d8ce142a39fd53aabd9de3f20,2009-07-02,21:21:34,7,10
e/82a4108cd25f46eda0fcc3181b90d5da,2009-11-29,12:50:24,0,0
e/82b4dadb8f764952923a7d26274773cb,2009-03-14,18:48:50,3,1
e/82c32be39e4c49f6ab2e03a2c06f3395,2009-05-15,12:40:28,0,2
e/82d85caa0ec041a392a9730d7d8792ee,2009-04-08,02:00:19,0,2
e/82e7e02fb0604cf6a475d935831bf0a1,2009-06-23,04:26:47,1,2
e/82ee4ad9a07646259cfc9f169178a70b,2009-06-17,13:15:28,1,1
e/82f076775e2544f384dfc92256c3f9d6,2009-05-29,18:49:35,0,11
e/833d133a5f804504a7e3e036186a22fa,2009-01-08,03:43:15,1,2
e/8348c2a7034842efbf82a07c6189cacc,2009-04-09,19:11:01,0,2
e/8350f818ce71496798fd88443e59f936,2009-09-03,18:04:20,3,5
e/835f7a7ebedb4aeda9539b3082d48238,2009-07-01,13:29:54,2,2
e/8372f820315748e289850b2787c01871,2009-01-09,11:02:32,0,2
e/839ed86fdeb840f690d6fd41ef9690c6,2009-04-28,19:36:23,0,3
e/83be1e9948104e0bb1da64ed9ff516fa,2009-04-09,10:53:48,2,0
e/83f42e33b47b42b68f6af6ac0e16811d,2009-04-17,13:09:07,3,4
e/842bc00ee4f14c5b8e85966488b33e78,2009-10-07,18:32:46,7,2
e/8446173ccfd04d7ca948c7fc341e1402,2009-10-22,18:45:24,1,2
e/844a653f42fc425aa3f5c3eefc25c4f8,2009-03-24,20:06:27,3,0
e/84816e94cd44424783ea0a66d907f8b3,2009-05-17,20:52:05,9,2
e/8489a2ed032b44f7956843811571c06f,2009-11-14,22:45:01,0,0
e/84a5a5776ac242ad9ea5ba1a6e100b51,2009-03-21,17:51:32,2,1
e/84b940bd756646308bdded6ba0414e96,2009-08-30,21:38:37,1,1
e/84e050c1517f48ae9b07c927c551e3eb,2009-06-22,12:38:45,0,0
e/850aff150b74425e9f13195454bfe89f,2009-12-14,16:10:07,1,0
e/8525103ceccb4efa8460d63990b7d15b,2009-09-28,13:47:36,6,4
e/8556857735c241a58a57f1b7ab0b0b3d,2009-12-12,02:09:44,1,0
e/855fdf620bf3422aacd110cead4faccb,2009-01-12,14:12:05,0,1
e/858b89ba5b084c3f81319e196defad5c,2009-02-01,19:22:32,0,2
e/85a783464e0e42ba862eaea5580765a7,2009-05-13,01:42:46,3,5
e/85e02167af1340dea24c1747ed30cb17,2009-11-26,15:13:11,4,26
e/85e950df26b44452b03319a6bbf7e71e,2009-06-26,17:03:13,0,0
e/85f7774cc360425ca6697184ab442388,2009-03-14,04:02:34,3,0
e/8602ab2a9c984ef2bb9e630d3a50b11b,2009-04-01,17:56:43,7,1
e/861d5a6840e64912a7cc86d9ed953cdc,2009-06-17,18:16:35,2,12
e/862614df16a04d4681db65c1ccce8968,2009-11-28,00:30:05,2,0
e/8654f6f7234a40c6bdc934b03c11c506,2009-08-26,13:03:06,8,15
e/867694a220084c788a8438c9297f9ad6,2009-03-06,09:05:43,1,1
e/867e3c19dad24e0aa64f6f5473744499,2009-04-07,14:01:20,0,1
e/8682fd71f2b4422397a5b5b550ffbce0,2009-07-22,17:29:47,5,13
e/86981428b984406981071f1ffb8e4849,2009-04-08,18:48:47,7,0
e/86a7d19fd3364778bc6381b52692274c,2009-05-30,11:45:09,0,0
e/86ec5d965ba649f0af521d554cba10f1,2009-10-13,23:47:45,4,0
e/86eed005dab04a3abc987b1e2ac80840,2009-01-22,17:57:07,3,1
e/8713c64ff03e4f6581839097d6c9b83d,2009-11-17,09:57:45,2,4
e/874eaeb125ce4861855b108935695fd0,2009-03-26,05:32:11,7,2
e/876d1776f4e348a58e6a90084dca816f,2009-11-01,23:17:27,2,0
e/877030ab5b8e48fca6efb652ba3bad03,2009-08-21,05:57:32,0,0
e/87a34ccc448b418a8d1254d7e3294191,2009-07-19,13:59:34,0,1
e/87e518b9ad32415c992efbe509932e8f,2009-03-21,12:50:20,5,1
e/8800dfad4cf94c87bf054639233be596,2009-06-20,02:36:57,3,0
e/880d6553bae94f0dab6f78383db12b5c,2009-07-22,22:49:05,1,1
e/880ee02db3124e2185f3b5243a99e58a,2009-04-07,15:05:11,0,1
e/8810db47178a46ada5e50256e6251b5b,2009-04-21,11:19:29,6,2
e/881c0af1db9a4159bef415d1f99c1713,2009-04-15,01:41:57,0,1
e/8839fcdf8db74619b4e468cf22cebaa5,2009-04-24,01:00:51,4,1
e/884484fd80a9491f8c948834778705e1,2009-06-30,16:34:55,1,0
e/887bb6cd55524b5f996a273848667717,2009-03-26,12:12:17,0,0
e/88a3cb76403d4610b4d1756968456a84,2009-06-24,15:30:17,8,2
e/88ac466f98104539b15bbdc971e9d6a6,2009-07-24,13:53:24,0,1
e/88bccc5ddf5b440e808f1d5d12d2e574,2009-10-20,19:13:22,0,1
e/88cfbf45953f4eb5bf1432f80d06ee97,2009-04-05,06:06:18,10,4
e/88f7f67c1aba419b8ead0e4a0c4775da,2009-12-10,21:29:40,0,0
e/88f86d2577af4e23846eb24973a8f843,2009-04-23,13:01:06,1,1
e/89533a3dd8d8469cb9dc193910b70fac,2009-09-01,20:20:20,2,0
e/89faa7604dc84af9ade8e70b85e804b6,2009-12-10,07:43:18,0,0
e/8a01ff9346154ae2810bded05bac842d,2009-12-05,03:10:06,0,0
e/8a24afd2fc124bd2b39c2233b3b2e4ed,2009-02-13,16:58:44,5,6
e/8a272d2b4389413988c2b0b38ab46e4e,2009-12-15,18:49:49,8,1
e/8a2eb566b0e549bc8c801dc3a319798e,2009-07-16,18:39:54,7,0
e/8aa22888bbfb4df4b8e1c84cf481e3da,2009-08-01,18:51:14,0,1
e/8ab40ef1aec141eca40705c9feefa7be,2009-10-27,17:54:13,1,0
e/8ab572618f064573acfcc27ddd60d2c5,2009-09-21,21:28:22,0,0
e/8ad616d596a247b9bea30b98b449e325,2009-05-08,12:40:48,3,4
e/8ae2de53430640b5a64139e3ee0a69f9,2009-11-03,23:19:49,2,0
e/8afae063d9ff43a686813862ea6d50de,2009-01-13,19:19:30,0,0
e/8afda5b3020a45149079d12843b5efde,2009-07-31,05:16:47,2,2
e/8b35fd37bc0a488db9e40c5337092f01,2009-07-28,20:38:37,0,1
e/8b3905bb0ac940128f8ee0a6d983de3b,2009-12-21,14:41:09,0,0
e/8b41c073deae4b758f95d3c3aad530fc,2009-04-23,19:05:33,0,2
e/8b4bc50a7b3d4d92ad4dcc317452fcaa,2009-06-23,09:22:05,2,9
e/8bb7ff9bfdcd4074a4798443eab8341e,2009-07-25,00:11:34,1,4
e/8bd17381b0a642e695a61503294a89d2,2009-11-14,23:29:19,0,0
e/8be6a70424614f0f84cfb49d1c77af80,2009-05-31,20:45:31,9,1
e/8c00c83955e749bfa8436beebc1aa036,2009-11-26,22:31:34,4,0
e/8c2cd901eeed45fa937e4daa57a1a53f,2009-03-12,17:37:23,3,15
e/8c47e94034964c09a32867bb409a0b41,2009-04-15,13:46:09,4,5
e/8c547d49dbeb4edebdc84e27c064aaa0,2009-06-17,05:22:06,0,1
e/8c617d3649c744cd9b2683d26d5b1a75,2009-06-16,20:21:53,0,4
e/8c672e61f8c14f1ea04abe5f8b61ba06,2009-04-25,01:35:04,11,1
e/8c67fe1faf7c4f0882b49dc34921807a,2009-05-29,07:13:04,4,1
e/8c6c2b3082c641b5873b49f746729788,2009-09-09,10:10:02,1,1
e/8c7ddfd4bbc94a6183b583d210ff6c5f,2009-05-08,18:20:24,1,1
e/8cd3c4d21e3c4d2db12f033205260f0e,2009-10-26,05:19:32,0,0
e/8cfd53947aac4e83ad642cd6c90f13d3,2009-04-23,03:59:47,3,4
e/8cfdb15ae9024c11bdd960371086bc05,2009-02-02,20:44:08,5,16
e/8d2e1f9a60c3495bbb4794436c0399e1,2009-12-11,18:52:02,4,1
e/8d37abe2e6d64b6489fc1bb42b1cf9fa,2009-04-15,00:12:45,2,8
e/8d77290ce2f54a89b6d9abf02ed1b60c,2009-01-09,06:22:44,3,0
e/8d9a9e26b7b44e38b2be83663ce58009,2009-05-11,15:26:08,0,0
e/8d9be67713ef4b999549a793422d5ad4,2009-02-05,00:39:34,6,12
e/8d9c7ec822c549b0b81ceccb8efb8f8c,2009-04-04,21:51:11,1,2
e/8d9e385d56b648b8aa4a9161cbfbeb03,2009-10-23,20:20:42,8,1
e/8dafea7dfb4245c1973a15fa19b3e7c7,2009-06-15,20:11:16,2,0
e/8dd0e1e533b847bab681a35ac191d7ae,2009-12-21,16:01:28,3,0
e/8dff0befaa314303862349883e1c6d44,2009-06-08,15:14:03,1,0
e/8e05480a796f4c2bb728d979fb39189c,2009-03-02,15:30:05,7,4
e/8e1c5b459dc64a698d55feb165f7309c,2009-03-21,13:47:41,3,1
e/8e1d4615a815421db11bd30a28eebaff,2009-07-23,18:15:42,0,1
e/8e21a44af931456fb92fb14248303cb9,2009-11-30,09:21:04,0,0
e/8e406370d4404c288fe101ee4535fef7,2009-01-25,06:15:21,2,1
e/8e7af832554141a0a0d9d362b99ed60e,2009-07-02,19:35:13,1,1
e/8ee3989dc9984c62a55674d49bf4f4c2,2009-07-06,11:21:10,4,0
e/8ef76208721b4206a860f0a987dd3624,2009-07-17,07:11:02,1,1
e/8f4c94b5dbc648d7af526458d8c19a44,2009-06-04,04:29:24,2,0
e/8f7d244f182c42adaa4c41948f54ada5,2009-12-08,21:29:28,2,1
e/8f965752800f4adb9d71ae72349279fd,2009-02-07,01:26:09,0,3
e/8fddb07b2fbe43e2930f307e9934f55d,2009-08-01,20:37:05,1,0
e/900e75ca7a3542d884c925b28eeba9d7,2009-12-15,14:11:57,1,0
e/902b09a6927a4cd88bdf71a9d5c0578d,2009-07-24,14:43:18,0,0
e/9041742caf664470b8854bb8283ac156,2009-06-25,05:09:26,0,1
e/904db3114dd64ab8a09b5485076d7d60,2009-08-22,04:50:38,3,6
e/9050ffd9d3c64e7f836857804bb0d4ac,2009-12-04,20:40:35,2,1
e/905160d138d145539e163580aa3ba841,2009-03-15,23:02:37,2,1
e/905a67dd10dd4a75a91715da5e9e763a,2009-06-12,13:41:26,0,1
e/90631914956b4c0c831402afc27f84e4,2009-01-28,05:08:03,4,1
e/906fd866e877444babefd9203f4dbe3c,2009-03-11,10:20:46,7,0
e/90715c3065b6435c95125de3b319e50a,2009-09-01,18:33:34,1,0
e/9092088f7f814edeabb81ded52475550,2009-07-07,12:40:05,0,0
e/90a6a2ab91cd40e88acd32ce4e564069,2009-01-09,01:39:25,3,1
e/90bfe762eb5a4b3ea6cc60367e4fed6f,2009-01-04,12:34:03,16,8
e/90eb782ca055445ab6cb9a213a270a27,2009-03-14,13:19:53,7,6
e/90f00f179290439389ff90216836ba35,2009-01-29,18:46:56,2,1
e/90f50a6b3b9647638f63ab6de5117bcf,2009-06-11,14:08:35,3,2
e/90fa21d401ca4baf8667c683798cb935,2009-06-26,03:05:27,1,7
e/910f62379a8f48e892a4d0411cc8db91,2009-08-17,09:47:10,0,0
e/912ebae2a9d54f279767e10f57f8869a,2009-04-27,13:43:45,9,2
e/913d65a6d8c54d6d801a5cd4a726e267,2009-11-28,13:01:29,0,0
e/916340091bc74733842fc2be913b9ed1,2009-09-01,15:42:55,6,1
e/91697764363a498d9de82cb6360235ed,2009-03-03,05:52:30,4,10
e/91727f78d13946bface02136099784ee,2009-09-18,07:30:12,1,6
e/91b8889fd8074ecfbc50700ba631c9e9,2009-01-09,10:00:04,0,3
e/91c9e4609d48493eb05bdf356eef51bb,2009-10-14,14:17:45,9,13
e/91d2a65aef484255ae8815796951cb84,2009-12-18,13:09:07,1,1
e/91d2c7b319f5463bbfafa69f9d117b01,2009-04-06,22:08:08,12,4
e/91def714deb0424baa7149fc208b7648,2009-09-27,16:18:37,6,1
e/92104ec4f8384b01b217bab0a67fc757,2009-09-10,21:28:25,1,1
e/9225ea554a0e4f9a9e29c8db19ee1839,2009-11-25,12:21:44,0,3
e/92478139a8c8428b980cf6f7e4cd1905,2009-12-14,10:09:48,3,3
e/925c300c51754c20af0b237a955b33be,2009-02-22,20:22:54,1,0
e/928a6708bbf64011b5546a8acf0e6056,2009-08-13,23:27:47,25,2
e/92add8005b5642e79560c3cc6cd02326,2009-01-27,18:41:12,0,6
e/92b090f3e51d4214b3ad01c44baf4d53,2009-08-25,18:45:36,8,0
e/92c47fd84d1248939e688ddb884cc5f4,2009-01-05,18:11:30,2,2
e/92dccd00b3024c88a51aac49282ecbac,2009-02-17,22:34:03,0,0
e/92f798d2cac64d19a00bbc8a28a02ce2,2009-10-09,23:22:08,1,2
e/931e960576754134ac387773a3d4d211,2009-09-02,21:57:02,3,0
e/932c5ae300d6441abaf7080aba838367,2009-02-17,07:32:09,0,0
e/9333ce8eb3c04a99bfcaa3b3d19af544,2009-01-20,11:44:01,1,8
e/933ce6afd2ef4a5a9d184c96c48952c3,2009-07-09,14:47:19,10,16
e/9342f40f7ee84a7cb6a867d251ed1ab8,2009-10-05,12:02:47,2,1
e/93481b8dba24421e83c8b2467e654ca0,2009-12-03,20:16:07,0,0
e/935406930097446c9cecbc2414e64a46,2009-09-14,06:50:30,4,2
e/937422022ae54a3c8f0272fab08fed6a,2009-12-16,06:47:29,7,0
e/9376d7c2596a40ef8a9883ef97d01dd4,2009-11-13,14:11:58,0,0
e/93a8636210c1405a9141daf9e540737e,2009-09-09,12:28:00,0,0
e/93e6bcb866d640c5adbd58aaeb060823,2009-10-05,18:36:04,0,0
e/93e75c8055a147fb83f80a096e2b2b62,2009-10-01,16:44:29,9,10
e/940d5e4f4b4545ef9442a3f23bf00104,2009-11-14,12:44:51,0,0
e/940fdeb11de84c7891a71e4830dfa1d3,2009-03-20,05:02:30,0,0
e/941fe1f4c62a4a6fb9ad5cbd5f0db3bd,2009-08-26,15:42:36,0,1
e/943383049d294c72bb4a714517ac923d,2009-11-30,18:38:40,4,0
e/9445070c30bf4411b8c74d61e4792532,2009-02-07,00:30:56,2,2
e/94b51bae2c4245e7bd2ad0565224ffc3,2009-03-17,18:53:35,3,1
e/94dd0701ada54f19a25784f65e2e54ca,2009-11-13,14:00:31,0,0
e/94eeed834a8f46f080bc8b7c71501322,2009-07-09,22:04:25,10,17
e/94f221f688f7464ab3b70c04d9214bd7,2009-01-08,02:34:21,4,19
e/95017d32993f45cc9be2fb05e22ab26d,2009-12-17,23:29:49,0,10
e/9519f7d752994b26ba887c571efd3fd3,2009-06-22,12:00:03,0,1
e/95230b310f0f44c6bd4d3403f09a3fe1,2009-07-14,13:11:18,27,5
e/9532c1011c9d47ae88d8c14aa70719d0,2009-10-03,12:20:17,0,0
e/95426b370adb434bb4fe75afd78c9361,2009-04-26,11:48:30,0,1
e/954ac5b67992466894bfe5e43605c014,2009-03-31,11:40:51,2,3
e/95a312a9e55a4bf5ae014fbbd227eda8,2009-06-23,19:59:47,0,0
e/95fa576b33124c7599387fd39f43c688,2009-06-28,13:24:08,0,0
e/9601cd30ed7b456e925661e06d1cb254,2009-06-04,04:10:19,1,0
e/962b9f48069f4a0e942b3191b7d5fb1f,2009-07-28,22:45:32,2,2
e/963dd9faaf734e4c8fc22f70c049c02b,2009-08-06,00:38:28,2,0
e/9647aed2b81443499215db6e46bb6cc5,2009-03-20,18:16:42,2,0
e/964f85b17f3b43428330b3b09d3faa91,2009-03-24,22:45:11,8,2
e/967d3c654f164f64b075be7e9d2e1482,2009-06-11,22:23:58,4,10
e/96d3aa4da4b94da8871459daebfdbb68,2009-07-29,11:07:20,2,1
e/96ed2cc03b894f77a1e28847ef10b5f9,2009-05-22,22:25:14,0,0
e/973e7a9850f24a909bad0d6cd23ce9d2,2009-04-06,13:13:44,6,7
e/9760e0411b6248a98ae02690a2f4f72f,2009-04-16,10:59:58,8,0
e/97647a1f53ea456a966ab22a931ed410,2009-09-02,11:42:56,1,0
e/980cd392bd574c3abf9f43380f3d5ffa,2009-02-10,15:30:14,8,15
e/9828348e97c84a8890320cd78caaae83,2009-07-31,19:00:50,0,1
e/983c0175408b4408b06c4504b240acea,2009-06-09,03:42:10,6,2
e/986b9953e221472a93953d93c059f072,2009-09-11,20:21:29,1,2
e/986e71ab1c1d40b6bf2366fc6d257f5f,2009-10-21,18:28:12,17,6
e/9891bbf1db5e4fca882f91a187ccf4aa,2009-09-17,18:18:40,0,0
e/98a8969203f848af8624a5f2274dcf6c,2009-08-02,15:11:18,3,2
e/98b193c1ea6a450a84e0068309bce59f,2009-07-24,15:44:08,4,1
e/98cc2a94564f4e7eb5ab42ce0f1054bd,2009-05-01,03:20:53,26,14
e/991bd82bd95240f7a0d0ba63a2a2a71e,2009-03-13,09:15:03,4,4
e/99204cbf2a6740d0a806719097ea5753,2009-04-03,03:31:47,7,1
